100 4950
46 80 390.725
46 81 149.8
46 82 46.815
46 83 464.422
46 84 297.248
46 85 789.026
46 86 195.101
46 87 604.642
46 88 625.748
46 89 469.919
46 90 273.885
46 91 80.054
46 92 492.792
46 93 144.859
46 94 28.895
46 95 615.172
46 96 685.234
46 97 400.623
46 98 108.649
46 99 266.821
46 100 751.347
47 48 276.936
47 49 807.829
47 50 81.346
47 51 390.045
47 52 773.934
47 53 505.167
47 54 268.508
47 55 144.022
47 56 277.109
47 57 203.818
47 58 65.091
47 59 586.966
47 60 663.16
47 61 971.042
47 62 697.007
47 63 216.501
47 64 726.359
47 65 85.378
47 66 450.491
47 67 447.402
47 68 83.989
47 69 266.725
47 70 829.018
47 71 296.934
47 72 194.307
47 73 24.321
47 74 30.088
47 75 773.476
47 76 480.392
47 77 98.813
47 78 702.548
47 79 780.446
47 80 337.902
47 81 793.25
47 82 414.181
47 83 292.933
47 84 48.325
47 85 627.145
47 86 820.816
47 87 650.227
47 88 3.729
47 89 667.067
47 90 524.727
47 91 156.041
47 92 414.024
47 93 970.506
47 94 249.743
47 95 359.841
47 96 528.504
47 97 923.267
47 98 697.043
47 99 645.482
47 100 547.909
48 49 689.53
48 50 320.462
48 51 734.922
48 52 239.575
48 53 339.442
48 54 383.298
48 55 465.863
48 56 55.285
48 57 501.99
48 58 130.211
48 59 287.073
48 60 347.224
48 61 493.58
48 62 447.026
48 63 451.611
48 64 83.035
48 65 573.312
48 66 836.438
48 67 899.166
48 68 459.566
48 69 468.163
48 70 469.014
48 71 859.073
48 72 418.729
48 73 624.061
48 74 563.098
48 75 530.248
48 76 66.249
48 77 743.666
48 78 41.808
48 79 277.614
48 80 384.319
48 81 26.449
48 82 898.752
48 83 918.431
48 84 249.352
48 85 906.064
48 86 270.015
48 87 718.323
48 88 744.038
48 89 900.434
48 90 392.672
48 91 877.802
48 92 779.09
48 93 542.323
48 94 676.793
48 95 122.905
48 96 402.703
48 97 223.82
48 98 63.737
48 99 996.715
48 100 816.307
49 50 736.309
49 51 495.364
49 52 52.191
49 53 897.415
49 54 517.954
49 55 486.132
49 56 141.296
49 57 209.782
49 58 579.279
49 59 377.505
49 60 203.427
49 61 114.056
49 62 760.833
49 63 708.452
49 64 755.539
49 65 395.128
49 66 260.786
49 67 284.851
49 68 291.58
49 69 968.791
49 70 881.194
49 71 336.397
49 72 560.612
49 73 501.689
49 74 571.78
49 75 793.596
49 76 764.043
49 77 922.769
49 78 661.221
49 79 842.878
49 80 50.751
49 81 44.041
49 82 207.308
49 83 997.392
49 84 94.121
49 85 472.022
49 86 830.842
49 87 662.312
49 88 796.163
49 89 228.694
49 90 661.805
49 91 200.844
49 92 876.544
49 93 256.76
49 94 773.236
49 95 695.924
49 96 752.922
49 97 647.392
49 98 331.011
49 99 622.823
49 100 940.364
50 51 949.884
50 52 225.721
50 53 7.848
50 54 142.479
50 55 584.211
50 56 814.653
50 57 297.751
50 58 435.249
50 59 567.073
50 60 570.664
50 61 123.225
50 62 567.95
50 63 913.257
50 64 12.759
50 65 171.511
50 66 740.189
50 67 164.087
50 68 548.574
50 69 138.701
50 70 907.224
50 71 993.573
50 72 223.149
50 73 606.343
50 74 359.595
50 75 332.472
50 76 549.009
50 77 406.535
50 78 818.058
50 79 576.033
50 80 652.14
50 81 679.144
50 82 225.2
50 83 905.057
50 84 113.868
50 85 449.691
50 86 432.379
50 87 101.044
50 88 904.443
50 89 680.77
50 90 794.951
50 91 55.851
50 92 33.503
50 93 850.541
50 94 857.59
50 95 195.245
50 96 83.266
50 97 411.336
50 98 351.123
50 99 989.549
50 100 853.401
51 52 158.164
51 53 80.856
51 54 576.808
51 55 897.61
51 56 91.711
51 57 508.206
51 58 62.827
51 59 769.902
51 60 785.648
51 61 460.619
51 62 951.339
51 63 158.175
51 64 52.227
51 65 102.413
51 66 58.446
51 67 730.888
51 68 508.589
51 69 38.689
51 70 517.178
51 71 872.65
51 72 639.968
51 73 97.775
51 74 306.944
51 75 732.888
51 76 367.391
51 77 627.945
51 78 58.492
51 79 355.428
51 80 314.082
51 81 283.248
51 82 773.55
51 83 527.775
51 84 767.363
51 85 121.437
51 86 45.788
51 87 119.49
51 88 749.467
51 89 779.002
51 90 965.469
51 91 318.468
51 92 976.027
51 93 585.487
51 94 944.002
51 95 179.116
51 96 933.287
51 97 329.331
51 98 427.592
51 99 457.031
51 100 429.806
52 53 966.186
52 54 306.001
52 55 154.379
52 56 470.659
52 57 802.949
52 58 42.392
52 59 750.572
52 60 820.739
52 61 984.494
52 62 272.09
52 63 560.849
52 64 474.759
52 65 295.092
52 66 533.027
52 67 754.149
52 68 611.964
52 69 239.943
52 70 72.302
52 71 718.092
52 72 76.123
52 73 33.61
52 74 762.433
52 75 278.258
52 76 328.834
52 77 502.736
52 78 923.706
52 79 849.566
52 80 920.339
52 81 464.881
52 82 432.634
52 83 479.547
52 84 857.208
52 85 26.046
52 86 138.503
52 87 179.728
52 88 66.358
52 89 167.898
52 90 181.233
52 91 771.107
52 92 155.149
52 93 637.911
52 94 609.726
52 95 230.13
52 96 86.187
52 97 544.379
52 98 490.718
52 99 317.972
52 100 337.232
53 54 441.15
53 55 126.34
53 56 129.514
53 57 366.791
53 58 525.857
53 59 575.36
53 60 930.624
53 61 183.637
53 62 318.243
53 63 662.145
53 64 502.526
53 65 408.994
53 66 266.789
53 67 96.511
53 68 977.291
53 69 40.256
53 70 25.444
53 71 682.274
53 72 982.801
53 73 524.377
53 74 651.85
53 75 246.506
53 76 78.442
53 77 516.185
53 78 694.875
53 79 40.489
53 80 698.071
53 81 147.377
53 82 987.438
53 83 64.165
53 84 797.697
53 85 787.627
53 86 538.035
53 87 878.69
53 88 183.062
53 89 716.589
53 90 314.17
53 91 522.089
53 92 559.318
53 93 88.797
53 94 342.884
53 95 528.407
53 96 71.998
53 97 790.27
53 98 891.981
53 99 635.162
53 100 536.91
54 55 620.416
54 56 569.558
54 57 11.101
54 58 196.099
54 59 740.231
54 60 510.431
54 61 556.25
54 62 350.531
54 63 850.61
54 64 862.064
54 65 334.869
54 66 497.874
54 67 650.741
54 68 585.795
54 69 675.105
54 70 578.775
54 71 808.217
54 72 934.174
54 73 598.542
54 74 314.835
54 75 621.429
54 76 658.375
54 77 924.458
54 78 48.889
54 79 187.68
54 80 680.936
54 81 891.778
54 82 285.385
54 83 464.379
54 84 299.984
54 85 473.126
54 86 137.26
54 87 44.351
54 88 670.166
54 89 790.574
54 90 253.123
54 91 8.035
54 92 402.866
54 93 431.505
54 94 474.923
54 95 502.39
54 96 449.349
54 97 661.955
54 98 961.543
54 99 194.697
54 100 292.977
55 56 944.078
55 57 44.259
55 58 845.464
55 59 639.943
55 60 957.883
55 61 955.335
55 62 176.625
55 63 414.098
55 64 302.907
55 65 678.891
55 66 825.848
55 67 442.076
55 68 325.351
55 69 880.285
55 70 824.735
55 71 46.527
55 72 429.741
55 73 361.59
55 74 956.726
55 75 932.642
55 76 695.682
55 77 986.574
55 78 24.301
55 79 187.783
55 80 192.308
55 81 132.573
55 82 615.688
55 83 162.411
55 84 592.437
55 85 821.477
55 86 570.657
55 87 467.51
55 88 892.821
55 89 175
55 90 944.433
55 91 262.321
55 92 226.705
55 93 739.464
55 94 875.291
55 95 41.766
55 96 176.675
55 97 533.676
55 98 351.866
55 99 934.379
55 100 396.013
56 57 389.703
56 58 267.552
56 59 489.731
56 60 924.748
56 61 995.754
56 62 403.804
56 63 564.764
56 64 395.814
56 65 428.555
56 66 282.345
56 67 720.21
56 68 358.7
56 69 804.231
56 70 137.668
56 71 910.725
56 72 297.401
56 73 213.478
56 74 176.435
56 75 469.121
56 76 539.076
56 77 955.248
56 78 351.986
56 79 606.082
56 80 473.596
56 81 498.723
56 82 816.542
56 83 197.206
56 84 465.401
56 85 95.194
56 86 306.899
56 87 266.723
56 88 877.053
56 89 744.239
56 90 386.045
56 91 388.129
56 92 178.085
56 93 819.601
56 94 429.65
56 95 775.109
56 96 957.96
56 97 213.967
56 98 279.681
56 99 62.97
56 100 850.719
57 58 777.846
57 59 13.694
57 60 601.17
57 61 347.339
57 62 864.947
57 63 7.246
57 64 855.934
57 65 904.18
57 66 170.656
57 67 309.791
57 68 84.204
57 69 569.144
57 70 665.214
57 71 294.491
57 72 537.044
57 73 292.723
57 74 848.397
57 75 837.71
57 76 543.185
57 77 338.36
57 78 278.294
57 79 376.626
57 80 301.243
57 81 410.691
57 82 817.782
57 83 81.329
57 84 971.053
57 85 855.707
57 86 172.912
57 87 709.422
57 88 866.893
57 89 191.406
57 90 331.774
57 91 785.731
57 92 342.418
57 93 910.339
57 94 113.688
57 95 457.703
57 96 183.879
57 97 808.273
57 98 398.275
57 99 264.709
57 100 101.064
58 59 386.738
58 60 873.437
58 61 801.452
58 62 722.707
58 63 575.482
58 64 674.436
58 65 490.264
58 66 274.44
58 67 549.424
58 68 323.07
58 69 636.113
58 70 384.401
58 71 641.306
58 72 571.752
58 73 2.503
58 74 562.172
58 75 958.846
58 76 338.291
58 77 868.283
58 78 995.004
58 79 697.796
58 80 150.364
58 81 203.142
58 82 840.349
58 83 760.289
58 84 289.101
58 85 324.221
58 86 810.083
58 87 272.693
58 88 224.757
58 89 63.605
58 90 466.236
58 91 193.968
58 92 555.097
58 93 436.14
58 94 408.222
58 95 634.716
58 96 57.464
58 97 409.524
58 98 168.766
58 99 880.933
58 100 14.969
59 60 757.316
59 61 995.928
59 62 292.068
59 63 864.36
59 64 638.037
59 65 752.442
59 66 936.966
59 67 543.205
59 68 452.377
59 69 504.329
59 70 691.932
59 71 516.967
59 72 411.892
59 73 206.438
59 74 466.88
59 75 126.986
59 76 399.612
59 77 495.269
59 78 116.181
59 79 30.354
59 80 349.143
59 81 586.898
59 82 860.025
59 83 543.092
59 84 692.869
59 85 54.815
59 86 193.664
59 87 677.231
59 88 140.654
59 89 730.038
59 90 301.178
59 91 480.392
59 92 337.05
59 93 293.754
59 94 184.715
59 95 280.059
59 96 436.195
59 97 753.041
59 98 860.055
59 99 422.357
59 100 156.219
60 61 252.296
60 62 492.653
60 63 712.737
60 64 751.544
60 65 344.562
60 66 596.001
60 67 956.747
60 68 82.892
60 69 396.965
60 70 360.275
60 71 201.716
60 72 968.387
60 73 70.428
60 74 657.693
60 75 72.125
60 76 666.952
60 77 118.512
60 78 767.765
60 79 420.091
60 80 28.02
60 81 871.134
60 82 184.047
60 83 858.741
60 84 171.731
60 85 635.604
60 86 135.189
60 87 1.898
60 88 39.441
60 89 771.745
60 90 999.502
60 91 807.048
60 92 273.122
60 93 894.33
60 94 621.395
60 95 222.223
60 96 973.863
60 97 164
60 98 522.738
60 99 314.186
60 100 165.876
61 62 469.699
61 63 24.713
61 64 516.097
61 65 566.801
61 66 523.802
61 67 57.166
61 68 171.698
61 69 851.305
61 70 655.74
61 71 81.259
61 72 567.792
61 73 219.183
61 74 298.929
61 75 297.027
61 76 678.219
61 77 253.571
61 78 979.403
61 79 766.428
61 80 608.132
61 81 694.839
61 82 614.931
61 83 625.297
61 84 930.978
61 85 501.601
61 86 492.058
61 87 997.799
61 88 527.378
61 89 420.412
61 90 373.025
61 91 216.384
61 92 530.702
61 93 245.976
61 94 673.995
61 95 928.236
61 96 562.146
61 97 789.649
61 98 356.994
61 99 527.031
61 100 876.911
62 63 146.239
62 64 126.326
62 65 452.383
62 66 201.689
62 67 58.708
62 68 517.503
62 69 212.809
62 70 874.424
62 71 778.185
62 72 883.679
62 73 500.369
62 74 886.009
62 75 845.454
62 76 89.376
62 77 9.028
62 78 26.451
62 79 135.969
62 80 701.308
62 81 144.105
62 82 711.754
62 83 237.157
62 84 280.114
62 85 644.426
62 86 139.298
62 87 117.807
62 88 766.382
62 89 95.582
62 90 519.915
62 91 480.197
62 92 176.784
62 93 939.076
62 94 420.069
62 95 243.671
62 96 988.695
62 97 602.379
62 98 405.73
62 99 289.562
62 100 238.728
63 64 698.882
63 65 778.361
63 66 145.187
63 67 305.359
63 68 553.953
63 69 419.384
63 70 339.149
63 71 804.655
63 72 417.485
63 73 525.168
63 74 69.542
63 75 780.105
63 76 578.15
63 77 657.501
63 78 370.459
63 79 591.944
63 80 781.153
63 81 472.175
63 82 376.584
63 83 106.986
63 84 542.09
63 85 370.058
63 86 288.904
63 87 789.747
63 88 363.092
63 89 33.47
63 90 239.912
63 91 98.477
63 92 51.683
63 93 263.871
63 94 859.905
63 95 367.883
63 96 127.936
63 97 724.829
63 98 745.191
63 99 801.169
63 100 149.919
64 65 386.706
64 66 419.387
64 67 768.346
64 68 124.057
64 69 661.428
64 70 400.434
64 71 186.276
64 72 421.373
64 73 446.172
64 74 964.285
64 75 415.194
64 76 195.855
64 77 463.136
64 78 617.12
64 79 649.933
64 80 91.699
64 81 100.023
64 82 54.84
64 83 405.26
64 84 669.067
64 85 350.217
64 86 627.88
64 87 914.494
64 88 519.337
64 89 256.26
64 90 314.504
64 91 213.446
64 92 268.459
64 93 644.831
64 94 176.41
64 95 531.834
64 96 307.407
64 97 173.228
64 98 533.635
64 99 588.824
64 100 198.132
65 66 867.935
65 67 222.556
65 68 977.648
65 69 794.216
65 70 563.717
65 71 165.996
65 72 260.537
65 73 56.021
65 74 845.78
65 75 835.827
65 76 156.35
65 77 761.948
65 78 689.264
65 79 426.665
65 80 831.498
65 81 928.39
65 82 803.611
65 83 306.887
65 84 895.376
65 85 327.777
65 86 267.849
65 87 996.322
65 88 883.69
65 89 891.14
65 90 871.969
65 91 433.26
65 92 652.084
65 93 446.953
65 94 960.8
65 95 125.555
65 96 273.867
65 97 309.701
65 98 577.792
65 99 630.025
65 100 12.247
66 67 417.315
66 68 490.689
66 69 117.561
66 70 633.851
66 71 135.738
66 72 751.711
66 73 228.322
66 74 781.963
66 75 375.577
66 76 323.032
66 77 48.446
66 78 275.839
66 79 211.451
66 80 227.954
66 81 168.047
66 82 98.549
66 83 394.445
66 84 579.791
66 85 255.323
66 86 686.295
66 87 369.467
66 88 538.244
66 89 509.554
66 90 124.042
66 91 588.899
66 92 934.876
66 93 839.811
66 94 628.051
66 95 130.151
66 96 21.897
66 97 321.155
66 98 347.899
66 99 409.31
66 100 509.24
67 68 766.34
67 69 43.814
67 70 402.698
67 71 312.53
67 72 788.619
67 73 485.099
67 74 950.925
67 75 781.978
67 76 965.445
67 77 744.66
67 78 386.638
67 79 51.348
67 80 711.274
67 81 779.838
67 82 841.377
67 83 77.237
67 84 232.271
67 85 529.734
67 86 469.131
67 87 178.656
67 88 402.906
67 89 899.837
67 90 153.783
67 91 475.506
67 92 922.867
67 93 264.952
67 94 527.672
67 95 434.355
67 96 788.258
67 97 241.632
67 98 93.44
67 99 904.918
67 100 258.697
68 69 795.9
68 70 628.988
68 71 63.837
68 72 912.929
68 73 225.484
68 74 509.13
68 75 449.155
68 76 426.326
68 77 447.337
68 78 525.74
68 79 110.094
68 80 28.082
68 81 799.871
68 82 590.815
68 83 241.739
68 84 674.529
68 85 919.287
68 86 163.62
68 87 722.01
68 88 906.53
68 89 541.794
68 90 960.944
68 91 965.941
68 92 219.189
68 93 186.148
68 94 374.254
68 95 248.065
68 96 729.05
68 97 351.073
68 98 786.545
68 99 358.679
68 100 737.597
69 70 401.988
69 71 782.1
69 72 335.236
69 73 595.071
69 74 158.446
69 75 72.531
69 76 108.612
69 77 671.953
69 78 192.046
69 79 897.947
69 80 636.493
69 81 815.186
69 82 415.275
69 83 959.198
69 84 954.047
69 85 527.662
69 86 765.428
69 87 420.624
69 88 505.903
69 89 17.641
69 90 605.441
69 91 631.92
69 92 389.036
69 93 775.439
69 94 204.015
69 95 141.484
69 96 895.13
69 97 438.643
69 98 935.445
69 99 811.863
69 100 952.073
70 71 550.007
70 72 165.753
70 73 636.318
70 74 662.526
70 75 233.056
70 76 241.709
70 77 456.069
70 78 741.004
70 79 149.792
70 80 186.164
70 81 175.848
70 82 464.648
70 83 569.098
70 84 882.674
70 85 869.961
70 86 700.713
70 87 536.835
70 88 575.835
70 89 213.83
70 90 459.342
70 91 330.452
70 92 249.504
70 93 986.653
70 94 527.437
70 95 436.282
70 96 725.329
70 97 696.353
70 98 609.25
70 99 809.553
70 100 253.179
71 72 487.234
71 73 571.251
71 74 440.685
71 75 597.073
71 76 359.935
71 77 577.911
71 78 619.097
71 79 235.403
71 80 486.08
71 81 532.379
71 82 504.306
71 83 436.068
71 84 426.632
71 85 24.859
71 86 584.534
71 87 63.698
71 88 640.148
71 89 362.89
71 90 645.612
71 91 57.585
71 92 309.53
71 93 118.324
71 94 240.178
71 95 31.908
71 96 645.279
71 97 965
71 98 446.982
71 99 157.866
71 100 911.248
72 73 823.927
72 74 940.893
72 75 958.698
72 76 334.895
72 77 96.565
72 78 555.4
72 79 5.421
72 80 322.439
72 81 611.391
72 82 352.01
72 83 294.651
72 84 379.306
72 85 463.791
72 86 582.758
72 87 151.134
72 88 722.287
72 89 950.43
72 90 355.008
72 91 211.971
72 92 794.995
72 93 222.729
72 94 800.356
72 95 717.553
72 96 281.611
72 97 612.851
72 98 143.032
72 99 708.383
72 100 428.539
73 74 684.174
73 75 253.403
73 76 906.804
73 77 656.161
73 78 570.465
73 79 725.379
73 80 113.432
73 81 473.489
73 82 211.366
73 83 39.513
73 84 96.478
73 85 895.119
73 86 100.368
73 87 224.808
73 88 379.382
73 89 957.484
73 90 516.891
73 91 227.413
73 92 138.737
73 93 134.803
73 94 875.459
73 95 975.234
73 96 386.321
73 97 50.743
73 98 163.181
73 99 549.831
73 100 864.817
74 75 498.762
74 76 77.129
74 77 632.628
74 78 839.652
74 79 756.171
74 80 268.812
74 81 499.009
74 82 983.919
74 83 202.478
74 84 681.562
74 85 459.123
74 86 173.803
74 87 225.651
74 88 199.806
74 89 236.991
74 90 976.118
74 91 848.065
74 92 573.444
74 93 631.506
74 94 645.522
74 95 40.354
74 96 874.93
74 97 85.734
74 98 805.857
74 99 531.969
74 100 632.45
75 76 546.724
75 77 844.173
75 78 927.23
75 79 667.397
75 80 33.003
75 81 407.053
75 82 929.074
75 83 843.754
75 84 906.781
75 85 581.444
75 86 449.514
75 87 498.365
75 88 830.463
75 89 993.787
75 90 818.19
75 91 991.722
75 92 37.639
75 93 596.043
75 94 908.822
75 95 541.237
75 96 893.197
75 97 556.018
75 98 952.164
75 99 365.42
75 100 570.318
76 77 853.197
76 78 648.255
76 79 123.361
76 80 801.588
76 81 761.269
76 82 983.974
76 83 253.305
76 84 756.395
76 85 446.355
76 86 947.895
76 87 818.33
76 88 999.832
76 89 452.736
76 90 948.634
76 91 45.131
76 92 359.905
76 93 94.484
76 94 327.108
76 95 558.685
76 96 94.031
76 97 947.986
76 98 974.885
76 99 133.047
76 100 554.243
77 78 640.575
77 79 46.641
77 80 522.21
77 81 356.492
77 82 543.655
77 83 977.107
77 84 10.697
77 85 634.857
77 86 958.334
77 87 801.326
77 88 841.833
77 89 23.836
77 90 413.949
77 91 562.607
77 92 771.523
77 93 705.559
77 94 647.093
77 95 31.777
77 96 699.931
77 97 194.087
77 98 507.345
77 99 323.731
77 100 14.459
78 79 784.413
78 80 731.7
78 81 12.091
78 82 631.424
78 83 532.775
78 84 450.092
78 85 742.553
78 86 336.635
78 87 907.447
78 88 763.026
78 89 556.546
78 90 823.676
78 91 568.844
78 92 244.106
78 93 294.781
78 94 38.078
78 95 222.339
78 96 320.06
78 97 521.706
78 98 614.4
78 99 791.543
78 100 569.673
79 80 337.058
79 81 619.009
79 82 486.131
79 83 307.613
79 84 98.516
79 85 392.551
79 86 760.927
79 87 481.956
79 88 624.256
79 89 684.142
79 90 980.321
79 91 655.817
79 92 320.203
79 93 899.232
79 94 993.761
79 95 709.68
79 96 393.582
79 97 237.391
79 98 391.564
79 99 423.423
79 100 160.977
80 81 528.188
80 82 875.217
80 83 167.845
80 84 271.278
80 85 982.963
80 86 324.576
80 87 695.301
80 88 625.534
80 89 823.712
80 90 555.974
80 91 436.22
80 92 978.914
80 93 430.461
80 94 796.425
80 95 681.144
80 96 268.15
80 97 180.942
80 98 245.321
80 99 879.645
80 100 821.497
81 82 588.58
81 83 939.841
81 84 222.563
81 85 676.582
81 86 946.761
81 87 521.653
81 88 935.329
81 89 194.763
81 90 666.216
81 91 700.912
81 92 678.592
81 93 976.773
81 94 121.896
81 95 25.373
81 96 619.552
81 97 82.085
81 98 978.156
81 99 539.982
81 100 42.383
82 83 137.95
82 84 54.422
82 85 159.392
82 86 23.165
82 87 957.765
82 88 637.782
82 89 529.355
82 90 830.509
82 91 663.118
82 92 946.456
82 93 594.83
82 94 413.288
82 95 886.342
82 96 658.176
82 97 659.588
82 98 588.663
82 99 898.768
82 100 753.664
83 84 961.313
83 85 335.614
83 86 418.883
83 87 259.211
83 88 132.603
83 89 185.361
83 90 528.974
83 91 81.154
83 92 359.076
83 93 310.102
83 94 294.291
83 95 956.255
83 96 262.174
83 97 318.634
83 98 675.093
83 99 884.38
83 100 248.461
84 85 536.884
84 86 744.001
84 87 73.275
84 88 182.235
84 89 810.337
84 90 401.26
84 91 373.844
84 92 751.019
84 93 788.763
84 94 188.082
84 95 427.13
84 96 933.177
84 97 113.046
84 98 807.1
84 99 705.591
84 100 360.008
85 86 516.112
85 87 334.931
85 88 445.277
85 89 778.75
85 90 202.754
85 91 733.617
85 92 893.111
85 93 25.691
85 94 147.17
85 95 278.386
85 96 850.664
85 97 487.562
85 98 681.779
85 99 859.499
85 100 901.439
86 87 666.046
86 88 785.754
86 89 8.81
86 90 169.041
86 91 47.178
86 92 879.254
86 93 604.615
86 94 143.258
86 95 463.252
86 96 712.146
86 97 698.604
86 98 828.845
86 99 958.62
86 100 953.037
87 88 23.917
87 89 984.394
87 90 760.398
87 91 684.598
87 92 213.898
87 93 260.516
87 94 537.869
87 95 187.601
87 96 314.942
87 97 642.319
87 98 968.183
87 99 236.236
87 100 406.858
88 89 592.185
88 90 810.563
88 91 889.545
88 92 912.71
88 93 487.849
88 94 61.81
88 95 977.952
88 96 20.182
88 97 559.779
88 98 423.101
88 99 895.686
88 100 192.82
89 90 539.649
89 91 673.692
89 92 694.313
89 93 586.398
89 94 995.722
89 95 130.732
89 96 268.161
89 97 167.758
89 98 172.525
89 99 209.151
89 100 51.251
90 91 126.371
90 92 335.83
90 93 303.073
90 94 199.726
90 95 390.589
90 96 8.73
90 97 333.115
90 98 287.174
90 99 47.996
90 100 316.418
91 92 827.591
91 93 300.06
91 94 253.265
91 95 223.064
91 96 475.817
91 97 120.055
91 98 450.304
91 99 677.194
91 100 602.315
92 93 316.86
92 94 286.717
92 95 645.369
92 96 329.305
92 97 641.341
92 98 222.953
92 99 658.362
92 100 841.728
93 94 415.546
93 95 858.162
93 96 53.835
93 97 552.53
93 98 21.847
93 99 740.341
93 100 902.32
94 95 571.077
94 96 93.157
94 97 281.996
94 98 274.097
94 99 266.449
94 100 606.66
95 96 771.891
95 97 553.964
95 98 133.459
95 99 671.049
95 100 700.103
96 97 493.533
96 98 957.732
96 99 420.039
96 100 968.567
97 98 554.985
97 99 882.135
97 100 199.604
98 99 4.744
98 100 942.17
99 100 775.855
